document,element,frequency_in_document
Pharmaceuticals,South Korea,480000000.0
Pharmaceuticals,Denmark,8550000000.0
Pharmaceuticals,USA,6080000000.0
Pharmaceuticals,USA,430000000.0
Pharmaceuticals,USA,4910000000.0
Pharmaceuticals,USA,6720000000.0
Pharmaceuticals,India,140000000.0
Pharmaceuticals,USA,4040000000.0
Pharmaceuticals,France,590000000.0
Pharmaceuticals,Japan,1300000000.0
Pharmaceuticals,USA,180000000.0
Pharmaceuticals,USA,920000000.0
Pharmaceuticals,USA,2110000000.0
Pharmaceuticals,USA,4100000000.0
Pharmaceuticals,USA,5340000000.0
Pharmaceuticals,Canada,1280000000.0
Pharmaceuticals,USA,1410000000.0
Pharmaceuticals,USA,1650000000.0
Pharmaceuticals,USA,1420000000.0
Pharmaceuticals,USA,2330000000.0
Pharmaceuticals,USA,120000000.0
Pharmaceuticals,USA,4110000000.0
Pharmaceuticals,India,160000000.0
Pharmaceuticals,Sweden,2850000000.0
Pharmaceuticals,USA,2820000000.0
Pharmaceuticals,USA,6570000000.0
Pharmaceuticals,USA,670000000.0
Pharmaceuticals,USA,1970000000.0
Pharmaceuticals,Germany,2730000000.0
Pharmaceuticals,UK,320000000.0
Pharmaceuticals,USA,430000000.0
Pharmaceuticals,USA,180000000.0
Pharmaceuticals,USA,980000000.0
Pharmaceuticals,Germany,390000000.0
Pharmaceuticals,USA,3060000000.0
Pharmaceuticals,Spain,510000000.0
Pharmaceuticals,USA,3450000000.0
Pharmaceuticals,USA,3270000000.0
Pharmaceuticals,Netherlands,220000000.0
Pharmaceuticals,USA,3150000000.0
Pharmaceuticals,UK,610000000.0
Pharmaceuticals,USA,110000000.0
Pharmaceuticals,USA,500000000.0
Pharmaceuticals,Switzerland,5140000000.0
Pharmaceuticals,USA,2110000000.0
Real Estate,USA,21190000000.0
Real Estate,Hong Kong,230000000.0
Real Estate,Japan,7550000000.0
Real Estate,Hong Kong,10490000000.0
Real Estate,USA,3490000000.0
Real Estate,USA,13030000000.0
Real Estate,Argentina,820000000.0
Real Estate,Australia,5710000000.0
Real Estate,India,930000000.0
Real Estate,USA,2810000000.0
Real Estate,Hong Kong,540000000.0
Real Estate,Hong Kong,800000000.0
Real Estate,France,730000000.0
Real Estate,Sweden,7270000000.0
Real Estate,USA,3330000000.0
Real Estate,France,1950000000.0
Real Estate,Japan,380000000.0
Real Estate,Australia,5170000000.0
Real Estate,Canada,5430000000.0
Real Estate,USA,84290000.0
Real Estate,France,7230000000.0
Real Estate,Canada,3040000000.0
Real Estate,France,5020000000.0
Real Estate,Germany,780000000.0
Real Estate,Australia,39300000000.0
Real Estate,Malaysia,2820000000.0
Real Estate,India,6530000000.0
Real Estate,USA,3750000000.0
Real Estate,USA,1400000000.0
Real Estate,USA,190000000.0
Real Estate,USA,1250000000.0
Real Estate,USA,910000000.0
Real Estate,India,400000000.0
Real Estate,Hong Kong,170000000.0
Real Estate,Luxembourg,1950000000.0
Real Estate,Canada,1390000000.0
Real Estate,USA,1340000000.0
Real Estate,France,610000000.0
Real Estate,USA,9510000000.0
Real Estate,USA,5570000000.0
Real Estate,USA,2660000000.0
Real Estate,UK,2050000000.0
Real Estate,India,4900000000.0
Real Estate,Netherlands,7670000000.0
Real Estate,USA,6750000000.0
Real Estate,USA,3320000000.0
Real Estate,USA,2560000000.0
Real Estate,USA,3610000000.0
Real Estate,UK,4380000000.0
Real Estate,Singapore,9490000000.0
Real Estate,UK,1240000000.0
Real Estate,USA,12200000000.0
Real Estate,Brazil,1290000000.0
Real Estate,USA,2340000000.0
Real Estate,Luxembourg,31800000.0
Real Estate,Chile,2790000000.0
Real Estate,Switzerland,7140000000.0
Real Estate,USA,400000000.0
Real Estate,USA,1470000000.0
Real Estate,Denmark,1650000000.0
Real Estate,USA,240000000.0
Real Estate,USA,21310000000.0
Real Estate,Austria,1250000000.0
Real Estate,USA,5470000000.0
Real Estate,India,1220000000.0
Real Estate,UK,5870000000.0
Real Estate,USA,3280000000.0
Real Estate,Canada,3890000000.0
Real Estate,USA,2160000000.0
Real Estate,Sweden,5840000000.0
Real Estate,UK,2550000000.0
Real Estate,USA,51070000000.0
Real Estate,USA,6450000000.0
Real Estate,Hong Kong,1550000000.0
Real Estate,Germany,960000000.0
Real Estate,France,7260000000.0
Real Estate,India,210000000.0
Real Estate,Hong Kong,250000000.0
Real Estate,USA,1070000000.0
Real Estate,USA,430000000.0
Real Estate,India,760000000.0
Real Estate,USA,17300000000.0
Real Estate,USA,10870000000.0
Real Estate,Canada,1300000000.0
Real Estate,Singapore,5090000000.0
Real Estate,UK,14280000000.0
Real Estate,South Africa,1400000000.0
Real Estate,USA,970000000.0
Real Estate,USA,4770000000.0
Real Estate,Israel,7920000000.0
Real Estate,USA,700000000.0
Real Estate,USA,44790000000.0
Real Estate,UK,2350000000.0
Real Estate,Canada,2330000000.0
Real Estate,Belgium,2900000000.0
Real Estate,Canada,1690000000.0
Real Estate,Hong Kong,370000000.0
Real Estate,USA,1090000000.0
Real Estate,USA,2640000000.0
Real Estate,Austria,3200000000.0
Electricity,Argentina,940000000.0
Electricity,Australia,10870000000.0
Electricity,Austria,4810000000.0
Electricity,Brazil,5400000000.0
Electricity,Brazil,500000000.0
Electricity,Brazil,5890000000.0
Electricity,Brazil,18550000000.0
Electricity,Canada,4210000000.0
Electricity,Canada,4550000000.0
Electricity,Canada,3030000000.0
Electricity,Canada,16550000000.0
Electricity,Canada,18690000000.0
Electricity,Chile,10090000000.0
Electricity,China,1180000000.0
Electricity,China,15030000000.0
Electricity,China,18470000000.0
Electricity,China,19910000000.0
Electricity,China,86590000000.0
Electricity,China,117070000000.0
Electricity,Czech Republic,19900000000.0
Electricity,Denmark,24200000000.0
Electricity,Denmark,25770000000.0
Electricity,Finland,11730000000.0
Electricity,France,40980000000.0
Electricity,Germany,14670000000.0
Electricity,Germany,500000000.0
Electricity,Germany,34610000000.0
Electricity,Germany,2210000000.0
Electricity,Germany,20280000000.0
Electricity,Germany,25710000000.0
Electricity,Germany,22960000000.0
Electricity,Greece,4720000000.0
Electricity,Hong Kong,5130000000.0
Electricity,Hong Kong,12010000000.0
Electricity,Hong Kong,19820000000.0
Electricity,India,930000000.0
Electricity,India,1240000000.0
Electricity,India,4050000000.0
Electricity,India,3900000000.0
Electricity,India,9090000000.0
Electricity,India,11090000000.0
Electricity,India,16710000000.0
Electricity,India,30650000000.0
Electricity,India,42070000000.0
Electricity,Indonesia,5260000000.0
Electricity,Israel,3730000000.0
Electricity,Italy,2400000000.0
Electricity,Italy,5620000000.0
Electricity,Italy,3540000000.0
Electricity,Italy,4860000000.0
Electricity,Italy,15960000000.0
Electricity,Italy,63470000000.0
Electricity,Japan,4130000000.0
Electricity,Japan,10020000000.0
Electricity,Japan,13740000000.0
Electricity,Malaysia,14210000000.0
Electricity,Malaysia,6780000000.0
Electricity,Norway,82590000000.0
Electricity,Philippines,5020000000.0
Electricity,Poland,3540000000.0
Electricity,Poland,1270000000.0
Electricity,Portugal,16290000000.0
Electricity,Romania,940000000.0
Electricity,South Korea,10020000000.0
Electricity,South Korea,64380000000.0
Electricity,Spain,21470000000.0
Electricity,Spain,19470000000.0
Electricity,Spain,75320000000.0
Electricity,Switzerland,8120000000.0
Electricity,UK,22680000000.0
Electricity,UK,48390000000.0
Electricity,USA,1970000000.0
Electricity,USA,20610000000.0
Electricity,USA,8200000000.0
Electricity,USA,35470000000.0
Electricity,USA,12130000000.0
Electricity,USA,19640000000.0
Electricity,USA,13830000000.0
Electricity,USA,17380000000.0
Electricity,USA,11820000000.0
Electricity,USA,11970000000.0
Electricity,USA,21530000000.0
Electricity,USA,24940000000.0
Electricity,USA,21980000000.0
Electricity,USA,17210000000.0
Electricity,USA,19120000000.0
Electricity,USA,24320000000.0
Electricity,USA,43230000000.0
Electricity,USA,43450000000.0
Electricity,USA,29530000000.0
Electricity,USA,21940000000.0
Electricity,USA,60770000000.0
Electricity,USA,30640000000.0
Electricity,USA,32840000000.0
Electricity,USA,26400000000.0
Electricity,USA,40960000000.0
Electricity,USA,74980000000.0
Electricity,USA,36470000000.0
Electricity,USA,73210000000.0
Electricity,USA,129590000000.0
Food,Austria,900000000.0
Food,Belgium,7620000000.0
Food,Canada,140000000.0
Food,Canada,700000000.0
Food,Canada,880000000.0
Food,Canada,730000000.0
Food,Canada,32240000000.0
Food,China,8140000.0
Food,China,170000000.0
Food,China,260000000.0
Food,China,28340000000.0
Food,Denmark,3580000000.0
Food,France,260000000.0
Food,Gibraltar,270000000.0
Food,Hong Kong,130000000.0
Food,Iceland,120000000.0
Food,Iceland,1060000000.0
Food,Iceland,2650000000.0
Food,India,19950000000.0
Food,India,77910000.0
Food,India,250000000.0
Food,India,300000000.0
Food,India,180000000.0
Food,India,2660000000.0
Food,India,1590000000.0
Food,India,5360000000.0
Food,India,5840000000.0
Food,India,1320000000.0
Food,India,29270000000.0
Food,Indonesia,5460000000.0
Food,Indonesia,6450000000.0
Food,Ireland,4890000000.0
Food,Italy,1480000000.0
Food,Japan,280000000.0
Food,Japan,5150000000.0
Food,Japan,6020000000.0
Food,Japan,6370000000.0
Food,Japan,11970000000.0
Food,Malaysia,6040000000.0
Food,Malaysia,4740000000.0
Food,Netherlands,660000000.0
Food,Netherlands,1210000000.0
Food,Norway,700000000.0
Food,Norway,2550000000.0
Food,Norway,1550000000.0
Food,Norway,8210000000.0
Food,Norway,9250000000.0
Food,Saudi Arabia,570000000.0
Food,Singapore,1210000000.0
Food,South Africa,1480000000.0
Food,South Africa,1640000000.0
Food,South Korea,1290000000.0
Food,South Korea,980000000.0
Food,Spain,2500000000.0
Food,Sweden,610000000.0
Food,Sweden,450000000.0
Food,Sweden,6060000000.0
Food,Switzerland,4970000000.0
Food,UK,2680000000.0
Food,UK,3170000000.0
Food,UK,3070000000.0
Food,USA,440000000.0
Food,USA,540000000.0
Food,USA,2560000000.0
Food,USA,120000000.0
Food,USA,1230000000.0
Food,USA,1390000000.0
Food,USA,5420000000.0
Food,USA,68410000.0
Food,USA,170000000.0
Food,USA,1240000000.0
Food,USA,430000000.0
Food,USA,310000000.0
Food,USA,300000000.0
Food,USA,200000000.0
Food,USA,810000000.0
Food,USA,170000000.0
Food,USA,4110000000.0
Food,USA,270000000.0
Food,USA,540000000.0
Food,USA,540000000.0
Food,USA,430000000.0
Food,USA,1350000000.0
Food,USA,790000000.0
Food,USA,580000000.0
Food,USA,390000000.0
Food,USA,1950000000.0
Food,USA,840000000.0
Food,USA,2600000000.0
Food,USA,2120000000.0
Food,USA,4770000000.0
Food,USA,4770000000.0
Food,USA,5390000000.0
Food,USA,11630000000.0
Food,USA,1160000000.0
Food,USA,3830000000.0
Food,USA,2960000000.0
Food,USA,6060000000.0
Food,USA,17250000000.0
Food,USA,11740000000.0
Insurance,Australia,2030000000.0
Insurance,Australia,6650000000.0
Insurance,Australia,10000000000.0
Insurance,Bermuda,300000000.0
Insurance,Bermuda,320000000.0
Insurance,Bermuda,5040000000.0
Insurance,Bermuda,1430000000.0
Insurance,Bermuda,2100000000.0
Insurance,Bermuda,5260000000.0
Insurance,Bermuda,4360000000.0
Insurance,Bermuda,4410000000.0
Insurance,Bermuda,5720000000.0
Insurance,Bermuda,4320000000.0
Insurance,Bermuda,2170000000.0
Insurance,Bermuda,15690000000.0
Insurance,Bermuda,11370000000.0
Insurance,Brazil,12710000000.0
Insurance,Canada,230000000.0
Insurance,Canada,5980000000.0
Insurance,Cayman Islands,440000000.0
Insurance,Cayman Islands,420000000.0
Insurance,China,2570000000.0
Insurance,China,480000000.0
Insurance,Denmark,2620000000.0
Insurance,Denmark,3670000000.0
Insurance,France,2300000000.0
Insurance,France,5630000000.0
Insurance,Germany,210000000.0
Insurance,Germany,810000000.0
Insurance,Germany,29590000000.0
Insurance,Hong Kong,400000000.0
Insurance,Hong Kong,69680000000.0
Insurance,Iceland,240000000.0
Insurance,Iceland,410000000.0
Insurance,India,4270000000.0
Insurance,India,6820000000.0
Insurance,Israel,1910000000.0
Insurance,Japan,7850000.0
Insurance,Jordan,620000000.0
Insurance,Kuwait,300000000.0
Insurance,Kuwait,1830000000.0
Insurance,Netherlands,10130000000.0
Insurance,Norway,1760000000.0
Insurance,Norway,7430000000.0
Insurance,Portugal,4360000000.0
Insurance,South Korea,11050000000.0
Insurance,Switzerland,6920000000.0
Insurance,UK,5370000000.0
Insurance,USA,3010000000.0
Insurance,USA,130000000.0
Insurance,USA,310000000.0
Insurance,USA,540000000.0
Insurance,USA,3380000000.0
Insurance,USA,1170000000.0
Insurance,USA,970000000.0
Insurance,USA,1270000.0
Insurance,USA,210000000.0
Insurance,USA,1780000000.0
Insurance,USA,550000000.0
Insurance,USA,670000000.0
Insurance,USA,970000000.0
Insurance,USA,680000000.0
Insurance,USA,46230000.0
Insurance,USA,160000000.0
Insurance,USA,300000000.0
Insurance,USA,440000000.0
Insurance,USA,240000000.0
Insurance,USA,1150000000.0
Insurance,USA,100000000.0
Insurance,USA,290000000.0
Insurance,USA,2240000000.0
Insurance,USA,4610000000.0
Insurance,USA,2830000000.0
Insurance,USA,280000000.0
Insurance,USA,680000000.0
Insurance,USA,910000000.0
Insurance,USA,1400000000.0
Insurance,USA,580000000.0
Insurance,USA,550000000.0
Insurance,USA,550000000.0
Insurance,USA,2810000000.0
Insurance,USA,1850000000.0
Insurance,USA,530000000.0
Insurance,USA,1100000000.0
Insurance,USA,1780000000.0
Insurance,USA,1430000000.0
Insurance,USA,1070000000.0
Insurance,USA,4420000000.0
Insurance,USA,2610000000.0
Insurance,USA,6270000000.0
Insurance,USA,10490000000.0
Insurance,USA,2410000000.0
Insurance,USA,6150000000.0
Insurance,USA,2760000000.0
Insurance,USA,7700000000.0
Insurance,USA,4580000000.0
Insurance,USA,4720000000.0
Insurance,USA,5000000000.0
Insurance,USA,12120000000.0
Insurance,USA,5550000000.0
Oil&Gas,Argentina,2880000000.0
Oil&Gas,Australia,3680000000.0
Oil&Gas,Australia,16380000000.0
Oil&Gas,Belgium,1530000000.0
Oil&Gas,Bermuda,1830000000.0
Oil&Gas,Bermuda,1480000000.0
Oil&Gas,Bermuda,3650000000.0
Oil&Gas,Brazil,1640000000.0
Oil&Gas,Canada,1970000000.0
Oil&Gas,Canada,690000000.0
Oil&Gas,Canada,530000000.0
Oil&Gas,Canada,2340000000.0
Oil&Gas,Canada,1960000000.0
Oil&Gas,Canada,660000000.0
Oil&Gas,Canada,6280000000.0
Oil&Gas,Canada,5500000000.0
Oil&Gas,Canada,20110000000.0
Oil&Gas,France,330000000.0
Oil&Gas,Greece,2640000000.0
Oil&Gas,Greece,3030000000.0
Oil&Gas,India,190000000.0
Oil&Gas,India,12480000000.0
Oil&Gas,India,4620000000.0
Oil&Gas,India,3880000000.0
Oil&Gas,India,1590000000.0
Oil&Gas,Indonesia,38770000000.0
Oil&Gas,Indonesia,5930000000.0
Oil&Gas,Italy,4380000000.0
Oil&Gas,Japan,21300000000.0
Oil&Gas,Malaysia,2740000000.0
Oil&Gas,New Zealand,1510000000.0
Oil&Gas,Norway,1630000000.0
Oil&Gas,Norway,990000000.0
Oil&Gas,Norway,9270000000.0
Oil&Gas,Norway,17520000000.0
Oil&Gas,Portugal,1560000000.0
Oil&Gas,Spain,3810000000.0
Oil&Gas,UK,2230000000.0
Oil&Gas,UK,2810000000.0
Oil&Gas,USA,100000000.0
Oil&Gas,USA,240000000.0
Oil&Gas,USA,740000000.0
Oil&Gas,USA,99610000.0
Oil&Gas,USA,120000000.0
Oil&Gas,USA,370000000.0
Oil&Gas,USA,1770000000.0
Oil&Gas,USA,630000000.0
Oil&Gas,USA,270000000.0
Oil&Gas,USA,1450000000.0
Oil&Gas,USA,340000000.0
Oil&Gas,USA,600000000.0
Oil&Gas,USA,360000000.0
Oil&Gas,USA,430000000.0
Oil&Gas,USA,660000000.0
Oil&Gas,USA,920000000.0
Oil&Gas,USA,1590000000.0
Oil&Gas,USA,2270000000.0
Oil&Gas,USA,1550000000.0
Oil&Gas,USA,1230000000.0
Oil&Gas,USA,1370000000.0
Oil&Gas,USA,2990000000.0
Oil&Gas,USA,1690000000.0
Oil&Gas,USA,2410000000.0
Oil&Gas,USA,3220000000.0
Oil&Gas,USA,1690000000.0
Oil&Gas,USA,1230000000.0
Oil&Gas,USA,790000000.0
Oil&Gas,USA,4100000000.0
Oil&Gas,USA,1590000000.0
Oil&Gas,USA,3560000000.0
Oil&Gas,USA,1440000000.0
Oil&Gas,USA,4500000000.0
Oil&Gas,USA,6730000000.0
Oil&Gas,USA,2680000000.0
Oil&Gas,USA,9040000000.0
Oil&Gas,USA,6230000000.0
Oil&Gas,USA,4900000000.0
Oil&Gas,USA,3880000000.0
Oil&Gas,USA,5820000000.0
Oil&Gas,USA,660000000.0
Oil&Gas,USA,5830000000.0
Oil&Gas,USA,8730000000.0
Oil&Gas,USA,3530000000.0
Oil&Gas,USA,7790000000.0
Oil&Gas,USA,13140000000.0
Oil&Gas,USA,8170000000.0
Oil&Gas,USA,16620000000.0
Oil&Gas,USA,25520000000.0
Oil&Gas,USA,20760000000.0
Oil&Gas,USA,16410000000.0
Oil&Gas,USA,14750000000.0
Oil&Gas,USA,7110000000.0
Oil&Gas,USA,47200000000.0
Oil&Gas,USA,12520000000.0
Oil&Gas,USA,11580000000.0
Oil&Gas,USA,45930000000.0
Oil&Gas,USA,37140000000.0
Oil&Gas,USA,33920000000.0
Oil&Gas,USA,63260000000.0
Oil&Gas,USA,77820000000.0
Retail,Australia,2740000000.0
Retail,Australia,2230000000.0
Retail,Australia,11530000000.0
Retail,Australia,4440000000.0
Retail,Australia,3870000000.0
Retail,Australia,10730000000.0
Retail,Brazil,1140000000.0
Retail,Canada,600000000.0
Retail,Canada,2730000000.0
Retail,Canada,1340000000.0
Retail,Canada,5480000000.0
Retail,China,500000000.0
Retail,China,260000000.0
Retail,China,510000000.0
Retail,China,6690000000.0
Retail,China,22170000000.0
Retail,China,9270000000.0
Retail,Finland,960000000.0
Retail,Finland,7150000000.0
Retail,France,200000000.0
Retail,Germany,450000000.0
Retail,Germany,7350000000.0
Retail,Greece,3760000000.0
Retail,Hong Kong,420000000.0
Retail,Iceland,620000000.0
Retail,India,100000000.0
Retail,India,6090000000.0
Retail,India,17280000000.0
Retail,India,1520000000.0
Retail,India,37120000000.0
Retail,Indonesia,1020000000.0
Retail,Indonesia,570000000.0
Retail,Israel,1710000000.0
Retail,Japan,3620000000.0
Retail,Japan,3200000000.0
Retail,Japan,5000000000.0
Retail,Japan,6740000000.0
Retail,Japan,6810000000.0
Retail,Japan,15500000000.0
Retail,Luxembourg,55530000.0
Retail,Luxembourg,5490000000.0
Retail,Malaysia,2970000000.0
Retail,Netherlands,660000000.0
Retail,Saudi Arabia,370000000.0
Retail,Saudi Arabia,3380000000.0
Retail,Saudi Arabia,3000000000.0
Retail,South Africa,1630000000.0
Retail,South Korea,1110000000.0
Retail,Sweden,5880000000.0
Retail,UK,1010000000.0
Retail,UK,500000000.0
Retail,UK,550000000.0
Retail,UK,760000000.0
Retail,UK,1620000000.0
Retail,UK,2080000000.0
Retail,UK,2700000000.0
Retail,UK,5950000000.0
Retail,USA,7260000000.0
Retail,USA,2070000000.0
Retail,USA,4060000.0
Retail,USA,99420000.0
Retail,USA,1880000000.0
Retail,USA,400000000.0
Retail,USA,37960000.0
Retail,USA,290000000.0
Retail,USA,1530000000.0
Retail,USA,3290000000.0
Retail,USA,120000000.0
Retail,USA,280000000.0
Retail,USA,290000000.0
Retail,USA,100000000.0
Retail,USA,210000000.0
Retail,USA,1050000000.0
Retail,USA,620000000.0
Retail,USA,500000000.0
Retail,USA,880000000.0
Retail,USA,640000000.0
Retail,USA,570000000.0
Retail,USA,540000000.0
Retail,USA,4670000000.0
Retail,USA,2430000000.0
Retail,USA,1260000000.0
Retail,USA,1470000000.0
Retail,USA,1380000000.0
Retail,USA,1870000000.0
Retail,USA,2730000000.0
Retail,USA,4650000000.0
Retail,USA,3650000000.0
Retail,USA,8690000000.0
Retail,USA,1700000000.0
Retail,USA,5700000000.0
Retail,USA,3930000000.0
Retail,USA,12140000000.0
Retail,USA,8580000000.0
Retail,USA,3650000000.0
Retail,USA,21040000000.0
Retail,USA,4440000000.0
Retail,USA,10160000000.0
Retail,USA,18510000000.0
Retail,USA,32630000000.0
Food,Argentina,0.0
Insurance,Argentina,0.0
Pharmaceuticals,Argentina,0.0
Retail,Argentina,0.0
Food,Australia,0.0
Pharmaceuticals,Austria,0.0
Retail,Austria,0.0
Electricity,Belgium,0.0
Technology,Belgium,0.0
Electricity,Bermuda,0.0
Food,Bermuda,0.0
Pharmaceuticals,Bermuda,0.0
Pharmaceuticals,Brazil,0.0
Technology,Brazil,0.0
Electricity,Cayman Islands,0.0
Oil&Gas,Cayman Islands,0.0
Pharmaceuticals,Cayman Islands,0.0
Real Estate,Cayman Islands,0.0
Retail,Cayman Islands,0.0
Technology,Cayman Islands,0.0
Food,Chile,0.0
Insurance,Chile,0.0
Oil&Gas,Chile,0.0
Pharmaceuticals,Chile,0.0
Technology,Chile,0.0
Electricity,Colombia,0.0
Food,Colombia,0.0
Insurance,Colombia,0.0
Pharmaceuticals,Colombia,0.0
Real Estate,Colombia,0.0
Retail,Colombia,0.0
Technology,Colombia,0.0
Food,Czech Republic,0.0
Insurance,Czech Republic,0.0
Pharmaceuticals,Czech Republic,0.0
Real Estate,Czech Republic,0.0
Retail,Czech Republic,0.0
Technology,Czech Republic,0.0
Oil&Gas,Denmark,0.0
Retail,Denmark,0.0
Technology,Denmark,0.0
Food,Finland,0.0
Real Estate,Finland,0.0
Electricity,Gibraltar,0.0
Insurance,Gibraltar,0.0
Oil&Gas,Gibraltar,0.0
Pharmaceuticals,Gibraltar,0.0
Real Estate,Gibraltar,0.0
Retail,Gibraltar,0.0
Technology,Gibraltar,0.0
Food,Greece,0.0
Insurance,Greece,0.0
Pharmaceuticals,Greece,0.0
Real Estate,Greece,0.0
Technology,Greece,0.0
Electricity,Hungary,0.0
Food,Hungary,0.0
Insurance,Hungary,0.0
Real Estate,Hungary,0.0
Retail,Hungary,0.0
Technology,Hungary,0.0
Electricity,Iceland,0.0
Oil&Gas,Iceland,0.0
Real Estate,Iceland,0.0
Technology,Iceland,0.0
Insurance,Indonesia,0.0
Pharmaceuticals,Indonesia,0.0
Electricity,Ireland,0.0
Insurance,Ireland,0.0
Real Estate,Ireland,0.0
Retail,Ireland,0.0
Electricity,Isle of Man,0.0
Food,Isle of Man,0.0
Insurance,Isle of Man,0.0
Oil&Gas,Isle of Man,0.0
Pharmaceuticals,Isle of Man,0.0
Real Estate,Isle of Man,0.0
Retail,Isle of Man,0.0
Oil&Gas,Israel,0.0
Real Estate,Italy,0.0
Retail,Italy,0.0
Technology,Italy,0.0
Electricity,Jordan,0.0
Food,Jordan,0.0
Oil&Gas,Jordan,0.0
Pharmaceuticals,Jordan,0.0
Real Estate,Jordan,0.0
Retail,Jordan,0.0
Technology,Jordan,0.0
Electricity,Kazakhstan,0.0
Food,Kazakhstan,0.0
Insurance,Kazakhstan,0.0
Oil&Gas,Kazakhstan,0.0
Pharmaceuticals,Kazakhstan,0.0
Real Estate,Kazakhstan,0.0
Retail,Kazakhstan,0.0
Electricity,Kuwait,0.0
Food,Kuwait,0.0
Oil&Gas,Kuwait,0.0
Pharmaceuticals,Kuwait,0.0
Real Estate,Kuwait,0.0
Retail,Kuwait,0.0
Technology,Kuwait,0.0
Electricity,Luxembourg,0.0
Food,Luxembourg,0.0
Insurance,Luxembourg,0.0
Oil&Gas,Luxembourg,0.0
Insurance,Malaysia,0.0
Pharmaceuticals,Malaysia,0.0
Technology,Malaysia,0.0
Electricity,Mexico,0.0
Insurance,Mexico,0.0
Oil&Gas,Mexico,0.0
Pharmaceuticals,Mexico,0.0
Real Estate,Mexico,0.0
Technology,Mexico,0.0
Electricity,Netherlands,0.0
Oil&Gas,Netherlands,0.0
Electricity,New Zealand,0.0
Insurance,New Zealand,0.0
Pharmaceuticals,New Zealand,0.0
Real Estate,New Zealand,0.0
Retail,New Zealand,0.0
Technology,New Zealand,0.0
Pharmaceuticals,Norway,0.0
Real Estate,Norway,0.0
Retail,Norway,0.0
Technology,Norway,0.0
Electricity,Peru,0.0
Food,Peru,0.0
Oil&Gas,Peru,0.0
Pharmaceuticals,Peru,0.0
Real Estate,Peru,0.0
Retail,Peru,0.0
Technology,Peru,0.0
Insurance,Philippines,0.0
Oil&Gas,Philippines,0.0
Pharmaceuticals,Philippines,0.0
Real Estate,Philippines,0.0
Retail,Philippines,0.0
Technology,Philippines,0.0
Food,Poland,0.0
Pharmaceuticals,Poland,0.0
Real Estate,Poland,0.0
Food,Portugal,0.0
Pharmaceuticals,Portugal,0.0
Real Estate,Portugal,0.0
Technology,Portugal,0.0
Food,Romania,0.0
Insurance,Romania,0.0
Pharmaceuticals,Romania,0.0
Real Estate,Romania,0.0
Retail,Romania,0.0
Technology,Romania,0.0
Electricity,Russia,0.0
Food,Russia,0.0
Insurance,Russia,0.0
Pharmaceuticals,Russia,0.0
Real Estate,Russia,0.0
Retail,Russia,0.0
Technology,Russia,0.0
Electricity,Saudi Arabia,0.0
Insurance,Saudi Arabia,0.0
Pharmaceuticals,Saudi Arabia,0.0
Real Estate,Saudi Arabia,0.0
Technology,Saudi Arabia,0.0
Electricity,Singapore,0.0
Oil&Gas,Singapore,0.0
Pharmaceuticals,Singapore,0.0
Retail,Singapore,0.0
Electricity,South Africa,0.0
Technology,South Africa,0.0
Real Estate,South Korea,0.0
Real Estate,Spain,0.0
Electricity,Sweden,0.0
Insurance,Sweden,0.0
Oil&Gas,Sweden,0.0
Retail,Switzerland,0.0
Electricity,Taiwan,0.0
Food,Taiwan,0.0
Pharmaceuticals,Taiwan,0.0
Real Estate,Taiwan,0.0
Retail,Taiwan,0.0
Electricity,Turkey,0.0
Insurance,Turkey,0.0
Pharmaceuticals,Turkey,0.0
Real Estate,Turkey,0.0
Technology,Turkey,0.0
