element,frequency_in_document
purposes,0.00014695077149155033
q,0.00014695077149155033
quality,0.000881704628949302
racks,0.000440852314474651
radiator,0.017018711973367007
rain,0.004587374261650816
rainwater,0.0016164584864070536
raise,0.0022122366587264443
raising,0.0005878030859662013
rallies,0.00014695077149155033
rates,0.00014695077149155033
reaching,0.0008896797153024911
real,0.0005878030859662013
recharge,0.00014695077149155033
recognition,0.00029390154298310065
recognize,0.00014695077149155033
recommendations,0.00014695077149155033
recreational,0.00014695077149155033
recruitment,0.00014695077149155033
recyclability,0.0008896797153024911
recyclable,0.0010366304867940415
recycle,0.002073260973588083
recycled,0.0014774828012686925
recycling,0.038430249962233265
recylcing,0.00014695077149155033
redeemed,0.00014695077149155033
reduce,0.00940484937545922
reduced,0.0011835812582855917
reduces,0.0010366304867940415
reducing,0.011232059324183339
reductiom,0.0010366304867940415
reduction,0.007216537975792345
refill,0.00029390154298310065
regenerative,0.00029390154298310065
regular,0.000881704628949302
regularly,0.00014695077149155033
related,0.0032568422318736746
relevance,0.00014695077149155033
reliance,0.0011756061719324026
removal,0.00014695077149155033
renewable,0.023051668690873762
renovate,0.0008896797153024911
renovating,0.0008896797153024911
renovation,0.0008896797153024911
renovations,0.017018711973367007
repair,0.00014695077149155033
repairing,0.00014695077149155033
replace,0.0010366304867940415
repurposing,0.0008896797153024911
requiring,0.0008896797153024911
res,0.0017793594306049821
research,0.021002332976345246
resemblance,0.00014695077149155033
reserved,0.00014695077149155033
residents,0.0016164584864070536
resistance,0.000440852314474651
resistant,0.0008896797153024911
resource,0.00029390154298310065
resources,0.0042775225459613375
responsibility,0.00029390154298310065
responsible,0.00014695077149155033
restoration,0.0005878030859662013
restore,0.000440852314474651
retrofit,0.00014695077149155033
retrofitting,0.000440852314474651
reusable,0.003542768688503586
reuse,0.0005878030859662013
reuses,0.0008896797153024911
reusing,0.00029390154298310065
revamp,0.016129032258064516
reward,0.0010366304867940415
rewards,0.00014695077149155033
rich,0.00029390154298310065
ride,0.00029390154298310065
rides,0.000440852314474651
role,0.00014695077149155033
roof,0.0005878030859662013
roofs,0.001771384344251793
rooftop,0.00029390154298310065
rooftops,0.0010366304867940415
rooms,0.0008896797153024911
rrr,0.0010366304867940415
run,0.001330532029777142
runoff,0.000881704628949302
s,0.0016244335727602427
safely,0.00014695077149155033
safety,0.00014695077149155033
sale,0.0017793594306049821
sales,0.0017793594306049821
saving,0.002653088973201095
savings,0.0025061382017095447
scale,0.0011835812582855917
scarcity,0.00014695077149155033
schedule,0.00014695077149155033
schedules,0.000440852314474651
scholarships,0.00014695077149155033
school,0.0028159899173990236
schools,0.0007347538574577516
schoolwide,0.0010366304867940415
sci,0.0008896797153024911
science,0.0028159899173990236
scientists,0.0010366304867940415
scraps,0.00014695077149155033
screen,0.00029390154298310065
screening,0.0008896797153024911
screenings,0.001771384344251793
sculpture,0.0008896797153024911
seasonal,0.00014695077149155033
seasonally,0.0008896797153024911
second,0.00014695077149155033
secure,0.00014695077149155033
securing,0.00029390154298310065
select,0.00014695077149155033
self,0.00014695077149155033
selling,0.0008896797153024911
semester,0.0010366304867940415
seminars,0.0016244335727602427
sense,0.00029390154298310065
sent,0.00014695077149155033
sequestration,0.00014695077149155033
series,0.0007347538574577516
serve,0.0005878030859662013
served,0.00014695077149155033
serves,0.00014695077149155033
service,0.0008896797153024911
services,0.001322556943423953
servies,0.00014695077149155033
serving,0.00014695077149155033
session,0.00029390154298310065
sessions,0.0010286554004408524
set,0.0010286554004408524
setting,0.000440852314474651
shade,0.00014695077149155033
share,0.005028226576125467
shared,0.000440852314474651
sharing,0.0030939412876757463
shopping,0.00029390154298310065
shops,0.00014695077149155033
shortage,0.0008896797153024911
show,0.0007347538574577516
showcase,0.00014695077149155033
showcases,0.00014695077149155033
showcasing,0.000881704628949302
shower,0.0017793594306049821
showerheads,0.00014695077149155033
shows,0.00029390154298310065
shuttle,0.01834924400314415
signage,0.0011835812582855917
significantly,0.00014695077149155033
similar,0.0008896797153024911
similarity,0.00014695077149155033
simple,0.00014695077149155033
single,0.002057310800881705
sinks,0.0008896797153024911
skill,0.00014695077149155033
skills,0.0005878030859662013
small,0.00029390154298310065
smart,0.000440852314474651
snow,0.0008896797153024911
social,0.0019183351157433435
society,0.00029390154298310065
soil,0.0005878030859662013
solar,0.046159162986219845
solution,0.00014695077149155033
solutions,0.002653088973201095
some,0.0008896797153024911
sort,0.0017793594306049821
source,0.00029390154298310065
sourced,0.00029390154298310065
sources,0.0029390154298310064
sourcing,0.0017793594306049821
space,0.000440852314474651
spaces,0.0036897194599951363
spam,0.0008896797153024911
speak,0.00014695077149155033
speaker,0.00029390154298310065
speakers,0.0011835812582855917
special,0.00029390154298310065
specialized,0.00014695077149155033
species,0.000440852314474651
specific,0.0028159899173990236
specifically,0.001330532029777142
spending,0.0007347538574577516
sponsorships,0.00014695077149155033
spots,0.00029390154298310065
sprinklers,0.0008896797153024911
staff,0.019214998459387074
stakeholder,0.00029390154298310065
stakeholders,0.00014695077149155033
standards,0.00029390154298310065
start,0.000440852314474651
starter,0.00014695077149155033
startup,0.0008896797153024911
startups,0.0026690391459074734
stations,0.0032408920591672965
steps,0.00029390154298310065
stewardship,0.0010286554004408524
stllabus,0.00014695077149155033
stone,0.0008896797153024911
storage,0.0008896797153024911
stores,0.00014695077149155033
stories,0.00029390154298310065
stormwater,0.0014774828012686925
strategically,0.00014695077149155033
strategies,0.003983621002978237
strengthen,0.0008896797153024911
strikes,0.00014695077149155033
structures,0.00014695077149155033
student,0.039792429293964045
students,0.016065484610698122
study,0.0019263102020965325
subjects,0.00014695077149155033
submit,0.0017793594306049821
subsidized,0.000440852314474651
subsidy,0.00014695077149155033
success,0.000440852314474651
successful,0.00014695077149155033
successfully,0.00014695077149155033
such,0.003526818515797208
suited,0.0017793594306049821
suppliers,0.00014695077149155033
supplies,0.000440852314474651
supply,0.00014695077149155033
support,0.019524850175076554
supported,0.00014695077149155033
supporting,0.0014695077149155032
sure,0.0026690391459074734
surface,0.00014695077149155033
surrounding,0.0008896797153024911
surroundings,0.00014695077149155033
sus,0.021467110549879462
sust,0.0026690391459074734
sustainability,0.06768600444462401
sustainable,0.06687922176652844
sustainably,0.00014695077149155033
sustanibility,0.0010366304867940415
sustaunability,0.00014695077149155033
sustenability,0.0026690391459074734
swap,0.0005878030859662013
swapping,0.00014695077149155033
swaps,0.0005878030859662013
swipe,0.0037056696327015144
swiping,0.0008896797153024911
switch,0.0008896797153024911
system,0.0025061382017095447
systems,0.0033878428306588467
table,0.00029390154298310065
tables,0.00014695077149155033
take,0.0005878030859662013
talk,0.000440852314474651
talks,0.0011835812582855917
tapping,0.0008896797153024911
target,0.00014695077149155033
tasks,0.0010366304867940415
taught,0.0008896797153024911
teach,0.0010366304867940415
teaching,0.00029390154298310065
team,0.002220211745079633
teamwork,0.00014695077149155033
tech,0.001322556943423953
techniques,0.002220211745079633
technologies,0.0007347538574577516
technology,0.0036976945463483256
temperature,0.00014695077149155033
term,0.000881704628949302
terms,0.00014695077149155033
testimonials,0.00014695077149155033
textile,0.00014695077149155033
their,0.0036737692872887582
them,0.0019183351157433435
themed,0.00029390154298310065
themes,0.00014695077149155033
thermostats,0.00014695077149155033
these,0.00014695077149155033
they,0.00014695077149155033
things,0.00014695077149155033
think,0.00014695077149155033
thinking,0.00014695077149155033
this,0.002954965602537385
thjngs,0.0008896797153024911
those,0.0005878030859662013
thrift,0.00014695077149155033
thrifted,0.00029390154298310065
thrifting,0.0026690391459074734
through,0.003836670231486687
throughout,0.0017793594306049821
throwing,0.00014695077149155033
tickets,0.00014695077149155033
time,0.0023671625165711833
timed,0.0008896797153024911
times,0.002073260973588083
tiny,0.0008896797153024911
tips,0.001322556943423953
together,0.0011756061719324026
toilets,0.00014695077149155033
topics,0.0019103600293901542
towards,0.00014695077149155033
towels,0.0008896797153024911
trach,0.0008896797153024911
track,0.0010366304867940415
tracked,0.00029390154298310065
tracking,0.0007347538574577516
traffic,0.00014695077149155033
trails,0.00014695077149155033
train,0.0010366304867940415
training,0.0028080148310458347
trainings,0.016129032258064516
transit,0.0023591874302179945
transition,0.000440852314474651
transport,0.0005878030859662013
transportation,0.04449485398169366
trash,0.0035587188612099642
trayless,0.00014695077149155033
treasurer,0.0008896797153024911
treatments,0.00014695077149155033
tree,0.0010286554004408524
trees,0.0025141132880627335
triage,0.0008896797153024911
trips,0.0010366304867940415
turbines,0.000881704628949302
turn,0.00014695077149155033
turning,0.00014695077149155033
types,0.0011756061719324026
unavoidable,0.00014695077149155033
understanding,0.0005878030859662013
unforeseen,0.00014695077149155033
uniformity,0.00014695077149155033
unsustainable,0.0008896797153024911
up,0.004424473317452889
upcycle,0.0008896797153024911
upcycled,0.000440852314474651
upcycling,0.0005878030859662013
upgrade,0.00014695077149155033
upgrades,0.0035507437748567754
urban,0.001771384344251793
usage,0.002800039744692645
use,0.007216537975792345
used,0.0011835812582855917
users,0.00029390154298310065
uses,0.00014695077149155033
using,0.0016164584864070536
utensils,0.003403793003365225
utility,0.00029390154298310065
utilizing,0.00014695077149155033
value,0.00029390154298310065
variety,0.00014695077149155033
various,0.0005878030859662013
veg,0.0008896797153024911
vegan,0.00014695077149155033
vegetables,0.00029390154298310065
vegetarian,0.00029390154298310065
vehicle,0.0019183351157433435
vehicles,0.000881704628949302
vendors,0.0005878030859662013
vertical,0.00014695077149155033
viability,0.00014695077149155033
volunteer,0.002220211745079633
vouchers,0.00014695077149155033
w,0.0008896797153024911
waban,0.0017793594306049821
walk,0.00014695077149155033
walking,0.0020652858872348937
walks,0.00014695077149155033
walls,0.00014695077149155033
waste,0.050365162798461593
wasteful,0.0008896797153024911
water,0.032218442127822204
ways,0.0035507437748567754
wc,0.0008896797153024911
we,0.00014695077149155033
website,0.00014695077149155033
weekly,0.00014695077149155033
wellesley,0.00014695077149155033
wellness,0.0008896797153024911
wells,0.0008896797153024911
what,0.0014774828012686925
when,0.00029390154298310065
where,0.0036737692872887582
which,0.0011835812582855917
while,0.00029390154298310065
who,0.003991596089331426
wide,0.0033958179170120355
wildlife,0.0014695077149155032
will,0.016275983029556067
wind,0.0019103600293901542
winners,0.00014695077149155033
wins,0.00014695077149155033
within,0.017459564287841657
work,0.0011835812582855917
workers,0.0008896797153024911
works,0.00014695077149155033
workshops,0.008832996462199398
world,0.00029390154298310065
would,0.00029390154298310065
writing,0.00014695077149155033
xeriscaping,0.00029390154298310065
year,0.0008896797153024911
yearlong,0.0008896797153024911
your,0.0010366304867940415
zero,0.003975645916625048
